FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
230213;1300;0,46;;;
230213;1400;0,34;;;
230213;1500;0,41;;;
230213;1600;0,32;;;
230213;1700;0,46;;;
230213;1800;0,5;;;
230213;1900;0,62;;;
230213;2000;0,79;;;
230213;2100;1;;;
230213;2200;0,46;;;
230213;2300;0,63;;;
230214;0000;0,52;;;
230214;0100;0,32;;;
230214;0200;0,25;;;
230214;0300;0,2;;;
230214;0400;0,2;;;
230214;0500;0,16;;;
230214;0600;0,27;;;
230214;0700;0,32;;;
230214;0800;0,33;;;
230214;0900;0,34;;;
230214;1000;0,34;;;
230214;1100;0,33;;;
230214;1200;0,31;;;
230214;1300;0,33;;;
230214;1400;0,35;;;
230214;1500;0,39;;;
230214;1600;0,37;;;
230214;1700;0,41;;;
230214;1800;0,43;;;
230214;1900;0,49;;;
230214;2000;0,49;;;
230214;2100;0,37;;;
230214;2200;0,35;;;
230214;2300;0,28;;;
230215;0000;0,24;;;
230215;0100;0,19;;;
230215;0200;0,28;;;
230215;0300;0,15;;;
230215;0400;0,18;;;
230215;0500;0,15;;;
230215;0600;0,21;;;
230215;0700;0,35;;;
230215;0800;0,28;;;
230215;0900;0,21;;;
230215;1000;0,19;;;
230215;1100;0,19;;;
230215;1200;0,18;;;
230215;1300;0,2;;;
230215;1400;0,15;;;
230215;1500;0,13;;;
230215;1600;;;;
230215;1700;0,15;;;
230215;1800;0,22;;;
230215;1900;0,28;;;
230215;2000;0,44;;;
230215;2100;0,4;;;
230215;2200;0,39;;;
230215;2300;0,46;;;
230216;0000;0,54;;;
230216;0100;0,67;;;
230216;0200;0,77;;;
230216;0300;0,35;;;
230216;0400;0,27;;;
230216;0500;0,35;;;
230216;0600;0,56;;;
230216;0700;0,42;;;
230216;0800;0,24;;;
230216;0900;0,2;;;
230216;1000;0,16;;;
230216;1100;0,17;;;
230216;1200;0,13;;;
230216;1300;0,15;;;
230216;1400;0,17;;;
230216;1500;0,18;;;
230216;1600;0,21;;;
230216;1700;0,28;;;
230216;1800;0,32;;;
230216;1900;0,37;;;
230216;2000;1,14;;;
230216;2100;1,76;;;
230216;2200;1,18;;;
230216;2300;0,42;;;
230217;0000;0,56;;;
230217;0100;0,35;;;
230217;0200;0,24;;;
230217;0300;0,38;;;
230217;0400;0,7;;;
230217;0500;0,78;;;
230217;0600;1,03;;;
230217;0700;0,4;;;
230217;0800;0,33;;;
230217;0900;0,19;;;
230217;1000;0,18;;;
230217;1100;0,19;;;
230217;1200;0,16;;;
230217;1300;0,16;;;
230217;1400;0,18;;;
230217;1500;0,2;;;
230217;1600;0,18;;;
230217;1700;0,18;;;
230217;1800;0,19;;;
230217;1900;0,23;;;
230217;2000;0,33;;;
230217;2100;0,31;;;
230217;2200;0,37;;;
230217;2300;0,27;;;
230218;0000;0,23;;;
230218;0100;0,2;;;
230218;0200;0,19;;;
230218;0300;0,19;;;
230218;0400;0,18;;;
230218;0500;0,21;;;
230218;0600;0,21;;;
230218;0700;0,2;;;
230218;0800;0,25;;;
230218;0900;0,24;;;
230218;1000;0,21;;;
230218;1100;0,22;;;
230218;1200;0,2;;;
230218;1300;0,17;;;
230218;1400;0,18;;;
230218;1500;0,16;;;
230218;1600;0,15;;;
230218;1700;0,16;;;
230218;1800;0,21;;;
230218;1900;0,23;;;
230218;2000;0,26;;;
230218;2100;0,27;;;
230218;2200;0,29;;;
230218;2300;0,24;;;
230219;0000;0,23;;;
230219;0100;0,17;;;
230219;0200;0,16;;;
230219;0300;0,17;;;
230219;0400;0,15;;;
230219;0500;0,16;;;
230219;0600;0,18;;;
230219;0700;0,2;;;
230219;0800;0,19;;;
230219;0900;0,21;;;
230219;1000;0,22;;;
230219;1100;0,22;;;
230219;1200;0,21;;;
230219;1300;0,2;;;
230219;1400;0,22;;;
230219;1500;0,18;;;
230219;1600;0,18;;;
230219;1700;0,18;;;
230219;1800;0,21;;;
230219;1900;0,29;;;
230219;2000;0,33;;;
230219;2100;0,44;;;
230219;2200;0,36;;;
230219;2300;0,29;;;
230220;0000;0,27;;;
230220;0100;0,25;;;
230220;0200;0,21;;;
230220;0300;0,25;;;
230220;0400;0,21;;;
230220;0500;0,23;;;
230220;0600;0,27;;;
230220;0700;0,36;;;
230220;0800;0,35;;;
230220;0900;0,34;;;
230220;1000;0,27;;;
230220;1100;0,25;;;
230220;1200;0,24;;;
230220;1300;0,25;;;
230220;1400;0,22;;;
230220;1500;0,21;;;
230220;1600;0,22;;;
230220;1700;0,3;;;
230220;1800;0,33;;;
230220;1900;0,38;;;
230220;2000;0,37;;;
230220;2100;0,35;;;
230220;2200;0,38;;;
230220;2300;0,78;;;
230221;0000;0,51;;;
230221;0100;0,29;;;
230221;0200;0,22;;;
230221;0300;0,22;;;
230221;0400;0,18;;;
230221;0500;0,19;;;
230221;0600;0,19;;;
230221;0700;0,25;;;
230221;0800;0,29;;;
230221;0900;0,28;;;
230221;1000;0,25;;;
230221;1100;0,25;;;
230221;1200;0,21;;;
230221;1300;0,19;;;
230221;1400;0,19;;;
230221;1500;0,19;;;
230221;1600;0,19;;;
230221;1700;0,22;;;
230221;1800;0,27;;;
230221;1900;0,29;;;
230221;2000;0,33;;;
230221;2100;0,34;;;
230221;2200;0,26;;;
230221;2300;0,25;;;
230222;0000;0,26;;;
230222;0100;0,27;;;
230222;0200;0,19;;;
230222;0300;0,18;;;
230222;0400;0,18;;;
230222;0500;0,22;;;
230222;0600;0,3;;;
230222;0700;0,3;;;
230222;0800;0,3;;;
230222;0900;0,26;;;
230222;1000;0,23;;;
230222;1100;0,24;;;
230222;1200;0,19;;;
230222;1300;0,18;;;
230222;1400;0,16;;;
230222;1500;0,17;;;
230222;1600;0,16;;;
230222;1700;0,18;;;
230222;1800;0,18;;;
230222;1900;0,24;;;
230222;2000;0,27;;;
230222;2100;0,23;;;
230222;2200;0,19;;;
230222;2300;0,19;;;
230223;0000;0,18;;;
230223;0100;0,16;;;
230223;0200;0,17;;;
230223;0300;0,16;;;
230223;0400;0,16;;;
230223;0500;0,16;;;
230223;0600;0,23;;;
230223;0700;0,35;;;
230223;0800;0,3;;;
230223;0900;0,25;;;
230223;1000;0,23;;;
230223;1100;0,22;;;
230223;1200;0,18;;;
230223;1300;0,18;;;
230223;1400;0,2;;;
230223;1500;0,18;;;
230223;1600;0,19;;;
230223;1700;;;;
230223;1800;0,2;;;
230223;1900;0,2;;;
230223;2000;0,28;;;
230223;2100;0,35;;;
230223;2200;0,19;;;
230223;2300;0,21;;;
230224;0000;0,18;;;
230224;0100;0,15;;;
230224;0200;0,14;;;
230224;0300;0,13;;;
230224;0400;0,13;;;
230224;0500;0,16;;;
230224;0600;0,21;;;
230224;0700;0,24;;;
230224;0800;0,42;;;
230224;0900;0,54;;;
230224;1000;0,46;;;
230224;1100;0,44;;;
230224;1200;0,36;;;
230224;1300;0,26;;;
230224;1400;0,22;;;
230224;1500;0,2;;;
230224;1600;;;;
230224;1700;0,31;;;
230224;1800;0,35;;;
230224;1900;0,39;;;
230224;2000;0,56;;;
230224;2100;0,51;;;
230224;2200;0,47;;;
230224;2300;0,35;;;
230225;0000;0,27;;;
230225;0100;0,32;;;
230225;0200;0,26;;;
230225;0300;0,19;;;
230225;0400;0,14;;;
230225;0500;0,14;;;
230225;0600;0,17;;;
230225;0700;0,15;;;
230225;0800;0,24;;;
230225;0900;0,29;;;
230225;1000;0,39;;;
230225;1100;0,33;;;
230225;1200;0,37;;;
230225;1300;0,29;;;
230225;1400;;;;
230225;1500;0,32;;;
230225;1600;0,26;;;
230225;1700;0,27;;;
230225;1800;0,3;;;
230225;1900;0,35;;;
230225;2000;0,4;;;
230225;2100;0,26;;;
230225;2200;0,28;;;
230225;2300;0,32;;;
230226;0000;0,17;;;
230226;0100;0,19;;;
230226;0200;0,18;;;
230226;0300;0,18;;;
230226;0400;0,21;;;
230226;0500;0,18;;;
230226;0600;0,17;;;
230226;0700;0,15;;;
230226;0800;0,21;;;
230226;0900;0,26;;;
230226;1000;0,26;;;
230226;1100;0,21;;;
230226;1200;0,24;;;
230226;1300;0,21;;;
230226;1400;0,23;;;
230226;1500;0,17;;;
230226;1600;0,21;;;
230226;1700;0,3;;;
230226;1800;0,24;;;
230226;1900;0,26;;;
230226;2000;0,35;;;
230226;2100;0,29;;;
230226;2200;0,29;;;
230226;2300;0,25;;;
230227;0000;0,14;;;
230227;0100;0,16;;;
230227;0200;0,17;;;
230227;0300;0,14;;;
230227;0400;0,12;;;
230227;0500;0,15;;;
230227;0600;0,16;;;
230227;0700;0,2;;;
230227;0800;0,22;;;
230227;0900;0,27;;;
230227;1000;0,22;;;
230227;1100;0,22;;;
230227;1200;0,23;;;
230227;1300;0,19;;;
230227;1400;0,25;;;
230227;1500;0,19;;;
230227;1600;0,22;;;
230227;1700;0,27;;;
230227;1800;0,28;;;
230227;1900;0,35;;;
230227;2000;0,33;;;
230227;2100;0,28;;;
230227;2200;0,28;;;
230227;2300;0,18;;;
230228;0000;0,14;;;
230228;0100;0,14;;;
230228;0200;0,14;;;
230228;0300;0,17;;;
230228;0400;0,12;;;
230228;0500;0,18;;;
230228;0600;0,15;;;
230228;0700;0,28;;;
230228;0800;0,28;;;
230228;0900;0,33;;;
230228;1000;0,29;;;
230228;1100;0,21;;;
230228;1200;0,19;;;
230228;1300;0,16;;;
230228;1400;0,14;;;
230228;1500;0,15;;;
230228;1600;0,19;;;
230228;1700;0,19;;;
230228;1800;0,2;;;
230228;1900;;;;
230228;2000;;;;
230228;2100;;;;
230228;2200;0,51;;;
230228;2300;0,44;;;
230301;0000;0,38;;;
230301;0100;0,31;;;
230301;0200;0,38;;;
230301;0300;0,39;;;
230301;0400;0,4;;;
230301;0500;0,35;;;
230301;0600;0,47;;;
230301;0700;0,43;;;
230301;0800;0,44;;;
230301;0900;0,34;;;
230301;1000;0,49;;;
230301;1100;0,5;;;
230301;1200;0,45;;;
230301;1300;;;;
230301;1400;;;;
230301;1500;;;;
230301;1600;;;;
230301;1700;;;;
230301;1800;;;;
230301;1900;;;;
230301;2000;;;;
230301;2100;0,46;;;
230301;2200;0,45;;;
230301;2300;0,36;;;
230302;0000;0,4;;;
230302;0100;0,38;;;
230302;0200;0,43;;;
230302;0300;0,39;;;
230302;0400;0,45;;;
230302;0500;0,42;;;
230302;0600;0,49;;;
230302;0700;0,52;;;
230302;0800;0,57;;;
230302;0900;0,58;;;
230302;1000;0,55;;;
230302;1100;0,61;;;
230302;1200;0,67;;;
230302;1300;0,69;;;
230302;1400;;;;
230302;1500;;;;
230302;1600;0,61;;;
230302;1700;0,55;;;
230302;1800;0,59;;;
230302;1900;0,68;;;
230302;2000;0,63;;;
230302;2100;0,66;;;
230302;2200;0,69;;;
230302;2300;0,73;;;
230303;0000;0,77;;;
230303;0100;0,72;;;
230303;0200;0,7;;;
230303;0300;0,64;;;
230303;0400;0,61;;;
230303;0500;0,63;;;
230303;0600;0,67;;;
230303;0700;0,72;;;
230303;0800;0,74;;;
230303;0900;0,77;;;
230303;1000;0,74;;;
230303;1100;0,75;;;
230303;1200;0,79;;;
230303;1300;0,8;;;
230303;1400;0,72;;;
230303;1500;0,72;;;
230303;1600;0,81;;;
230303;1700;0,78;;;
230303;1800;0,85;;;
230303;1900;1,08;;;
230303;2000;1,02;;;
230303;2100;0,86;;;
230303;2200;0,88;;;
230303;2300;0,82;;;
230304;0000;0,8;;;
230304;0100;0,74;;;
230304;0200;0,71;;;
230304;0300;0,81;;;
230304;0400;0,71;;;
230304;0500;0,66;;;
230304;0600;0,71;;;
230304;0700;0,72;;;
230304;0800;0,76;;;
230304;0900;0,81;;;
230304;1000;0,82;;;
230304;1100;0,84;;;
230304;1200;0,91;;;
230304;1300;0,94;;;
230304;1400;0,91;;;
230304;1500;0,95;;;
230304;1600;0,94;;;
230304;1700;1,21;;;
230304;1800;1,09;;;
230304;1900;1,08;;;
230304;2000;1,27;;;
230304;2100;1,11;;;
230304;2200;1,04;;;
230304;2300;0,98;;;
230305;0000;0,99;;;
230305;0100;1,01;;;
230305;0200;1,02;;;
230305;0300;0,9;;;
230305;0400;0,76;;;
230305;0500;0,74;;;
230305;0600;0,78;;;
230305;0700;0,83;;;
230305;0800;0,85;;;
230305;0900;0,93;;;
230305;1000;1,02;;;
230305;1100;0,85;;;
230305;1200;0,78;;;
230305;1300;0,74;;;
230305;1400;0,71;;;
230305;1500;0,7;;;
230305;1600;0,68;;;
230305;1700;0,7;;;
230305;1800;;;;
230305;1900;;;;
230305;2000;0,47;;;
230305;2100;0,62;;;
230305;2200;0,61;;;
230305;2300;0,69;;;
230306;0000;0,61;;;
230306;0100;0,56;;;
230306;0200;0,56;;;
230306;0300;0,55;;;
230306;0400;0,53;;;
230306;0500;0,59;;;
230306;0600;0,67;;;
230306;0700;0,81;;;
230306;0800;;;;
230306;0900;0,55;;;
230306;1000;0,56;;;
230306;1100;0,59;;;
230306;1200;0,6;;;
230306;1300;0,62;;;
230306;1400;0,57;;;
230306;1500;0,58;;;
230306;1600;0,62;;;
230306;1700;0,7;;;
230306;1800;0,81;;;
230306;1900;0,9;;;
230306;2000;1,09;;;
230306;2100;0,88;;;
230306;2200;0,77;;;
230306;2300;0,73;;;
230307;0000;0,79;;;
230307;0100;0,84;;;
230307;0200;0,81;;;
230307;0300;0,65;;;
230307;0400;0,7;;;
230307;0500;0,69;;;
230307;0600;0,83;;;
230307;0700;0,93;;;
230307;0800;0,84;;;
230307;0900;0,76;;;
230307;1000;0,71;;;
230307;1100;0,74;;;
230307;1200;0,79;;;
230307;1300;0,73;;;
230307;1400;0,72;;;
230307;1500;0,75;;;
230307;1600;0,75;;;
230307;1700;0,86;;;
230307;1800;0,99;;;
230307;1900;1,1;;;
230307;2000;1,34;;;
230307;2100;1,94;;;
230307;2200;1,14;;;
230307;2300;1,65;;;
230308;0000;1,79;;;
230308;0100;0,93;;;
230308;0200;1,09;;;
230308;0300;0,91;;;
230308;0400;0,71;;;
230308;0500;0,71;;;
230308;0600;0,8;;;
230308;0700;0,94;;;
230308;0800;0,92;;;
230308;0900;0,83;;;
230308;1000;0,87;;;
230308;1100;0,79;;;
230308;1200;0,94;;;
230308;1300;0,96;;;
230308;1400;0,95;;;
230308;1500;0,93;;;
230308;1600;0,79;;;
230308;1700;0,8;;;
230308;1800;0,87;;;
230308;1900;1,08;;;
230308;2000;1,14;;;
230308;2100;1,02;;;
230308;2200;0,91;;;
230308;2300;0,95;;;
230309;0000;0,94;;;
230309;0100;1,01;;;
230309;0200;0,91;;;
230309;0300;0,8;;;
230309;0400;0,75;;;
230309;0500;0,76;;;
230309;0600;1,31;;;
230309;0700;1,94;;;
230309;0800;0,92;;;
230309;0900;0,78;;;
230309;1000;0,78;;;
230309;1100;0,78;;;
230309;1200;0,8;;;
230309;1300;0,77;;;
230309;1400;0,8;;;
230309;1500;;;;
230309;1600;;;;
230309;1700;;;;
230309;1800;0,27;;;
230309;1900;0,32;;;
230309;2000;0,5;;;
230309;2100;0,49;;;
230309;2200;0,45;;;
230309;2300;0,29;;;
230310;0000;0,27;;;
230310;0100;0,22;;;
230310;0200;0,24;;;
230310;0300;0,21;;;
230310;0400;0,17;;;
230310;0500;0,22;;;
230310;0600;0,43;;;
230310;0700;0,56;;;
230310;0800;0,48;;;
230310;0900;0,42;;;
230310;1000;0,3;;;
230310;1100;0,25;;;
230310;1200;0,31;;;
230310;1300;0,3;;;
230310;1400;0,36;;;
230310;1500;0,35;;;
230310;1600;0,28;;;
230310;1700;0,44;;;
230310;1800;0,72;;;
230310;1900;1,11;;;
230310;2000;1,65;;;
230310;2100;0,98;;;
230310;2200;0,42;;;
230310;2300;0,41;;;
230311;0000;0,37;;;
230311;0100;0,36;;;
230311;0200;0,38;;;
230311;0300;0,33;;;
230311;0400;0,19;;;
230311;0500;0,21;;;
230311;0600;0,23;;;
230311;0700;0,49;;;
230311;0800;0,66;;;
230311;0900;0,98;;;
230311;1000;0,49;;;
230311;1100;0,88;;;
230311;1200;0,81;;;
230311;1300;0,75;;;
230311;1400;0,64;;;
230311;1500;0,45;;;
230311;1600;0,3;;;
230311;1700;0,24;;;
230311;1800;0,25;;;
230311;1900;0,73;;;
230311;2000;0,63;;;
230311;2100;1,24;;;
230311;2200;1,51;;;
230311;2300;0,48;;;
230312;0000;0,34;;;
230312;0100;0,19;;;
230312;0200;0,13;;;
230312;0300;0,12;;;
230312;0400;0,1;;;
230312;0500;0,1;;;
230312;0600;0,1;;;
230312;0700;0,11;;;
230312;0800;0,15;;;
230312;0900;0,19;;;
230312;1000;0,2;;;
230312;1100;0,17;;;
230312;1200;0,2;;;
230312;1300;0,17;;;
230312;1400;0,15;;;
230312;1500;0,13;;;
230312;1600;0,14;;;
230312;1700;0,18;;;
230312;1800;0,23;;;
230312;1900;0,27;;;
230312;2000;0,53;;;
230312;2100;0,5;;;
230312;2200;0,17;;;
230312;2300;0,16;;;
230313;0000;0,12;;;
230313;0100;0,11;;;
230313;0200;0,11;;;
230313;0300;0,11;;;
230313;0400;0,1;;;
230313;0500;0,11;;;
230313;0600;0,2;;;
230313;0700;0,42;;;
230313;0800;0,26;;;
230313;0900;0,21;;;
230313;1000;0,2;;;
230313;1100;0,27;;;
230313;1200;0,26;;;
230313;1300;0,27;;;
230313;1400;0,25;;;
230313;1500;0,18;;;
230313;1600;0,22;;;
230313;1700;0,33;;;
230313;1800;0,29;;;
230313;1900;0,32;;;
230313;2000;0,32;;;
230313;2100;0,39;;;
230313;2200;0,38;;;
230313;2300;0,36;;;
230314;0000;0,22;;;
230314;0100;0,3;;;
230314;0200;0,43;;;
230314;0300;0,15;;;
230314;0400;0,12;;;
230314;0500;0,15;;;
230314;0600;0,3;;;
230314;0700;0,41;;;
230314;0800;0,3;;;
230314;0900;0,36;;;
230314;1000;0,23;;;
230314;1100;0,24;;;
230314;1200;0,24;;;
230314;1300;0,15;;;
230314;1400;0,12;;;
230314;1500;0,15;;;
230314;1600;0,16;;;
230314;1700;0,23;;;
230314;1800;0,3;;;
230314;1900;0,36;;;
230314;2000;0,32;;;
230314;2100;0,24;;;
230314;2200;0,26;;;
230314;2300;0,28;;;
230315;0000;0,13;;;
230315;0100;0,1;;;
230315;0200;0,11;;;
230315;0300;0,1;;;
230315;0400;0,1;;;
230315;0500;0,11;;;
230315;0600;0,43;;;
230315;0700;0,66;;;
230315;0800;0,13;;;
230315;0900;0,16;;;
230315;1000;0,14;;;
230315;1100;0,1;;;
230315;1200;0,1;;;
230315;1300;0,1;;;
230315;1400;0,1;;;
230315;1500;0,1;;;
230315;1600;0,1;;;
230315;1700;0,12;;;
230315;1800;0,15;;;
230315;1900;0,32;;;
230315;2000;0,43;;;
230315;2100;0,22;;;
230315;2200;0,15;;;
230315;2300;0,12;;;
230316;0000;0,13;;;
230316;0100;0,13;;;
230316;0200;0,11;;;
230316;0300;0,1;;;
230316;0400;0,1;;;
230316;0500;0,1;;;
230316;0600;0,13;;;
230316;0700;0,26;;;
230316;0800;0,15;;;
230316;0900;0,18;;;
230316;1000;0,23;;;
230316;1100;0,24;;;
230316;1200;0,26;;;
230316;1300;0,27;;;
230316;1400;0,25;;;
230316;1500;0,26;;;
230316;1600;0,19;;;
230316;1700;0,22;;;
230316;1800;0,31;;;
230316;1900;0,55;;;
230316;2000;0,44;;;
230316;2100;0,57;;;
230316;2200;2;;;
230316;2300;1,39;;;
230317;0000;0,64;;;
230317;0100;0,39;;;
230317;0200;0,14;;;
230317;0300;0,12;;;
230317;0400;0,11;;;
230317;0500;0,11;;;
230317;0600;0,14;;;
230317;0700;0,24;;;
230317;0800;0,14;;;
230317;0900;0,1;;;
230317;1000;0,12;;;
230317;1100;0,1;;;
230317;1200;0,1;;;
230317;1300;0,1;;;
230317;1400;0,1;;;
230317;1500;0,1;;;
230317;1600;0,1;;;
230317;1700;;;;
230317;1800;0,11;;;
230317;1900;0,26;;;
230317;2000;0,34;;;
230317;2100;0,42;;;
230317;2200;0,22;;;
230317;2300;0,14;;;
230318;0000;0,81;;;
230318;0100;0,59;;;
230318;0200;0,57;;;
230318;0300;0,38;;;
230318;0400;0,5;;;
230318;0500;0,15;;;
230318;0600;0,18;;;
230318;0700;0,29;;;
230318;0800;0,24;;;
230318;0900;0,39;;;
230318;1000;0,28;;;
230318;1100;0,26;;;
230318;1200;0,16;;;
230318;1300;0,1;;;
230318;1400;0,12;;;
230318;1500;0,1;;;
230318;1600;0,1;;;
230318;1700;0,1;;;
230318;1800;0,11;;;
230318;1900;0,19;;;
230318;2000;0,33;;;
230318;2100;0,3;;;
230318;2200;0,23;;;
230318;2300;0,13;;;
230319;0000;0,13;;;
230319;0100;0,1;;;
230319;0200;0,1;;;
230319;0300;0,1;;;
230319;0400;0,1;;;
230319;0500;0,1;;;
230319;0600;0,17;;;
230319;0700;0,15;;;
230319;0800;0,1;;;
230319;0900;0,1;;;
230319;1000;0,1;;;
230319;1100;0,1;;;
230319;1200;0,1;;;
230319;1300;0,1;;;
230319;1400;0,1;;;
230319;1500;0,1;;;
230319;1600;0,1;;;
230319;1700;0,1;;;
230319;1800;0,11;;;
230319;1900;0,26;;;
230319;2000;0,51;;;
230319;2100;0,46;;;
230319;2200;0,53;;;
230319;2300;0,88;;;
230320;0000;0,18;;;
230320;0100;0,17;;;
230320;0200;0,17;;;
230320;0300;0,2;;;
230320;0400;0,1;;;
230320;0500;0,47;;;
230320;0600;1,33;;;
230320;0700;1,74;;;
230320;0800;0,47;;;
230320;0900;0,1;;;
230320;1000;0,1;;;
230320;1100;0,1;;;
230320;1200;0,11;;;
230320;1300;0,11;;;
230320;1400;0,1;;;
230320;1500;0,1;;;
230320;1600;0,1;;;
230320;1700;0,1;;;
230320;1800;0,11;;;
230320;1900;0,22;;;
230320;2000;0,18;;;
230320;2100;0,29;;;
230320;2200;0,35;;;
230320;2300;0,27;;;
230321;0000;0,21;;;
230321;0100;0,28;;;
230321;0200;0,27;;;
230321;0300;0,43;;;
230321;0400;0,21;;;
230321;0500;0,33;;;
230321;0600;1;;;
230321;0700;0,61;;;
230321;0800;0,57;;;
230321;0900;0,3;;;
230321;1000;0,1;;;
230321;1100;0,11;;;
230321;1200;0,12;;;
230321;1300;0,1;;;
230321;1400;0,1;;;
230321;1500;0,1;;;
230321;1600;0,1;;;
230321;1700;0,1;;;
230321;1800;0,11;;;
230321;1900;0,59;;;
230321;2000;1,26;;;
230321;2100;2,08;;;
230321;2200;1,5;;;
230321;2300;0,73;;;
230322;0000;0,58;;;
230322;0100;0,18;;;
230322;0200;0,1;;;
230322;0300;0,1;;;
230322;0400;0,1;;;
230322;0500;0,1;;;
230322;0600;0,1;;;
230322;0700;0,17;;;
230322;0800;0,17;;;
230322;0900;0,12;;;
230322;1000;0,1;;;
230322;1100;0,1;;;
230322;1200;0,1;;;
230322;1300;0,1;;;
230322;1400;0,1;;;
230322;1500;0,1;;;
230322;1600;;;;
230322;1700;0,1;;;
230322;1800;0,1;;;
230322;1900;0,1;;;
230322;2000;0,11;;;
230322;2100;0,11;;;
230322;2200;0,1;;;
230322;2300;0,1;;;
230323;0000;0,1;;;
230323;0100;0,1;;;
230323;0200;0,11;;;
230323;0300;0,14;;;
230323;0400;0,1;;;
230323;0500;0,11;;;
230323;0600;0,43;;;
230323;0700;0,78;;;
230323;0800;0,2;;;
230323;0900;0,1;;;
230323;1000;0,1;;;
230323;1100;0,1;;;
230323;1200;0,1;;;
230323;1300;0,1;;;
230323;1400;0,1;;;
230323;1500;0,1;;;
230323;1600;0,1;;;
230323;1700;0,1;;;
230323;1800;0,11;;;
230323;1900;0,17;;;
230323;2000;0,2;;;
230323;2100;0,65;;;
230323;2200;0,55;;;
230323;2300;0,17;;;
230324;0000;0,16;;;
230324;0100;0,12;;;
230324;0200;0,12;;;
230324;0300;0,11;;;
230324;0400;0,1;;;
230324;0500;0,27;;;
230324;0600;0,25;;;
230324;0700;0,36;;;
230324;0800;0,11;;;
230324;0900;0,1;;;
230324;1000;0,1;;;
230324;1100;0,11;;;
230324;1200;0,1;;;
230324;1300;0,1;;;
230324;1400;0,11;;;
230324;1500;0,1;;;
230324;1600;0,1;;;
230324;1700;0,1;;;
230324;1800;0,11;;;
230324;1900;0,23;;;
230324;2000;0,21;;;
230324;2100;0,29;;;
230324;2200;0,12;;;
230324;2300;0,23;;;
230325;0000;0,11;;;
230325;0100;0,27;;;
230325;0200;0,13;;;
230325;0300;0,12;;;
230325;0400;0,12;;;
230325;0500;0,11;;;
230325;0600;0,1;;;
230325;0700;0,1;;;
230325;0800;0,11;;;
230325;0900;0,22;;;
230325;1000;0,12;;;
230325;1100;0,11;;;
230325;1200;0,1;;;
230325;1300;0,1;;;
230325;1400;0,1;;;
230325;1500;0,1;;;
230325;1600;0,1;;;
230325;1700;0,1;;;
230325;1800;0,1;;;
230325;1900;0,27;;;
230325;2000;1,15;;;
230325;2100;2,72;;;
230325;2200;2,46;;;
230325;2300;0,94;;;
230326;0000;0,24;;;
230326;0100;0,21;;;
230326;0200;0,1;;;
230326;0300;0,3;;;
230326;0400;0,11;;;
230326;0500;0,1;;;
230326;0600;0,1;;;
230326;0700;0,1;;;
230326;0800;0,1;;;
230326;0900;0,1;;;
230326;1000;0,1;;;
230326;1100;0,1;;;
230326;1200;0,1;;;
230326;1300;0,1;;;
230326;1400;0,1;;;
230326;1500;0,1;;;
230326;1600;0,1;;;
230326;1700;0,1;;;
230326;1800;0,1;;;
230326;1900;0,11;;;
230326;2000;0,18;;;
230326;2100;0,17;;;
230326;2200;0,24;;;
230326;2300;0,1;;;
230327;0000;0,1;;;
230327;0100;0,1;;;
230327;0200;0,1;;;
230327;0300;0,1;;;
230327;0400;0,1;;;
230327;0500;0,1;;;
230327;0600;0,13;;;
230327;0700;0,13;;;
230327;0800;0,18;;;
230327;0900;0,18;;;
230327;1000;0,1;;;
230327;1100;0,1;;;
230327;1200;0,12;;;
230327;1300;0,1;;;
230327;1400;0,14;;;
230327;1500;0,23;;;
230327;1600;0,16;;;
230327;1700;0,11;;;
230327;1800;0,12;;;
230327;1900;0,24;;;
230327;2000;0,22;;;
230327;2100;0,5;;;
230327;2200;0,26;;;
230327;2300;0,17;;;
230328;0000;0,11;;;
230328;0100;0,1;;;
230328;0200;0,1;;;
230328;0300;0,1;;;
230328;0400;0,1;;;
230328;0500;0,1;;;
230328;0600;0,15;;;
230328;0700;0,13;;;
230328;0800;0,25;;;
230328;0900;0,1;;;
230328;1000;0,16;;;
230328;1100;0,16;;;
230328;1200;0,24;;;
230328;1300;0,17;;;
230328;1400;0,14;;;
230328;1500;0,11;;;
230328;1600;0,32;;;
230328;1700;0,15;;;
230328;1800;0,16;;;
230328;1900;0,34;;;
230328;2000;1,09;;;
230328;2100;0,5;;;
230328;2200;1,69;;;
230328;2300;0,63;;;
230329;0000;1,21;;;
230329;0100;0,16;;;
230329;0200;0,1;;;
230329;0300;0,1;;;
230329;0400;0,1;;;
230329;0500;0,1;;;
230329;0600;0,1;;;
230329;0700;0,12;;;
230329;0800;0,1;;;
230329;0900;0,1;;;
230329;1000;0,1;;;
230329;1100;0,1;;;
230329;1200;0,11;;;
230329;1300;0,1;;;
230329;1400;0,1;;;
230329;1500;0,1;;;
230329;1600;;;;
230329;1700;0,13;;;
230329;1800;0,3;;;
230329;1900;0,27;;;
230329;2000;0,47;;;
230329;2100;0,52;;;
230329;2200;0,45;;;
230329;2300;0,12;;;
230330;0000;0,17;;;
230330;0100;0,1;;;
230330;0200;0,1;;;
230330;0300;0,1;;;
230330;0400;0,14;;;
230330;0500;0,47;;;
230330;0600;1,07;;;
230330;0700;2,21;;;
230330;0800;0,16;;;
230330;0900;0,1;;;
230330;1000;0,1;;;
230330;1100;0,1;;;
230330;1200;0,1;;;
