FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250130;1700;;10;;
250130;1800;;13;;
250130;1900;;16;;
250130;2000;;56;;
250130;2100;;;;
250130;2200;;3;;
250130;2300;;2;;
250131;0000;;2;;
250131;0100;;2;;
250131;0200;;2;;
250131;0300;;4;;
250131;0400;;3;;
250131;0500;;1;;
250131;0600;;15;;
250131;0700;;9;;
250131;0800;;6;;
250131;0900;;10;;
250131;1000;;17;;
250131;1100;;16;;
250131;1200;;14;;
250131;1300;;14;;
250131;1400;;17;;
250131;1500;;21;;
250131;1600;;12;;
250131;1700;;32;;
250131;1800;;21;;
250131;1900;;24;;
250131;2000;;27;;
250131;2100;;26;;
250131;2200;;17;;
250131;2300;;18;;
250201;0000;;18;;
250201;0100;;20;;
250201;0200;;17;;
250201;0300;;8;;
250201;0400;;9;;
250201;0500;;17;;
250201;0600;;15;;
250201;0700;;13;;
250201;0800;;14;;
250201;0900;;18;;
250201;1000;;13;;
250201;1100;;21;;
250201;1200;;14;;
250201;1300;;17;;
250201;1400;;14;;
250201;1500;;20;;
250201;1600;;16;;
250201;1700;;13;;
250201;1800;;14;;
250201;1900;;12;;
250201;2000;;13;;
250201;2100;;13;;
250201;2200;;12;;
250201;2300;;11;;
250202;0000;;9;;
250202;0100;;6;;
250202;0200;;6;;
250202;0300;;5;;
250202;0400;;3;;
250202;0500;;3;;
250202;0600;;5;;
250202;0700;;5;;
250202;0800;;10;;
250202;0900;;8;;
250202;1000;;8;;
250202;1100;;23;;
250202;1200;;16;;
250202;1300;;13;;
250202;1400;;20;;
250202;1500;;17;;
250202;1600;;10;;
250202;1700;;13;;
250202;1800;;13;;
250202;1900;;17;;
250202;2000;;16;;
250202;2100;;20;;
250202;2200;;9;;
250202;2300;;11;;
250203;0000;;11;;
250203;0100;;8;;
250203;0200;;6;;
250203;0300;;4;;
250203;0400;;2;;
250203;0500;;4;;
250203;0600;;30;;
250203;0700;;24;;
250203;0800;;13;;
250203;0900;;17;;
250203;1000;;14;;
250203;1100;;14;;
250203;1200;;11;;
250203;1300;;9;;
250203;1400;;12;;
250203;1500;;14;;
250203;1600;;20;;
250203;1700;;24;;
250203;1800;;28;;
250203;1900;;24;;
250203;2000;;41;;
250203;2100;;38;;
250203;2200;;42;;
250203;2300;;46;;
250204;0000;;31;;
250204;0100;;12;;
250204;0200;;20;;
250204;0300;;14;;
250204;0400;;16;;
250204;0500;;15;;
250204;0600;;33;;
250204;0700;;9;;
250204;0800;;19;;
250204;0900;;11;;
250204;1000;;10;;
250204;1100;;7;;
250204;1200;;6;;
250204;1300;;7;;
250204;1400;;10;;
250204;1500;;13;;
250204;1600;;8;;
250204;1700;;10;;
250204;1800;;16;;
250204;1900;;16;;
250204;2000;;51;;
250204;2100;;20;;
250204;2200;;23;;
250204;2300;;6;;
250205;0000;;8;;
250205;0100;;10;;
250205;0200;;14;;
250205;0300;;9;;
250205;0400;;7;;
250205;0500;;23;;
250205;0600;;19;;
250205;0700;;26;;
250205;0800;;36;;
250205;0900;;62;;
250205;1000;;47;;
250205;1100;;36;;
250205;1200;;22;;
250205;1300;;22;;
250205;1400;;13;;
250205;1500;;19;;
250205;1600;;20;;
250205;1700;;6;;
250205;1800;;14;;
250205;1900;;16;;
250205;2000;;36;;
250205;2100;;18;;
250205;2200;;8;;
250205;2300;;7;;
250206;0000;;10;;
250206;0100;;18;;
250206;0200;;9;;
250206;0300;;6;;
250206;0400;;7;;
250206;0500;;10;;
250206;0600;;13;;
250206;0700;;15;;
250206;0800;;12;;
250206;0900;;12;;
250206;1000;;11;;
250206;1100;;10;;
250206;1200;;15;;
250206;1300;;11;;
250206;1400;;21;;
250206;1500;;18;;
250206;1600;;14;;
250206;1700;;24;;
250206;1800;;14;;
250206;1900;;20;;
250206;2000;;23;;
250206;2100;;26;;
250206;2200;;25;;
250206;2300;;19;;
250207;0000;;14;;
250207;0100;;19;;
250207;0200;;25;;
250207;0300;;20;;
250207;0400;;18;;
250207;0500;;20;;
250207;0600;;20;;
250207;0700;;43;;
250207;0800;;54;;
250207;0900;;36;;
250207;1000;;20;;
250207;1100;;40;;
250207;1200;;20;;
250207;1300;;20;;
250207;1400;;12;;
250207;1500;;22;;
250207;1600;;21;;
250207;1700;;17;;
250207;1800;;13;;
250207;1900;;21;;
250207;2000;;20;;
250207;2100;;14;;
250207;2200;;12;;
250207;2300;;17;;
250208;0000;;9;;
250208;0100;;10;;
250208;0200;;9;;
250208;0300;;6;;
250208;0400;;5;;
250208;0500;;7;;
250208;0600;;11;;
250208;0700;;13;;
250208;0800;;9;;
250208;0900;;12;;
250208;1000;;10;;
250208;1100;;7;;
250208;1200;;8;;
250208;1300;;6;;
250208;1400;;4;;
250208;1500;;6;;
250208;1600;;8;;
250208;1700;;8;;
250208;1800;;13;;
250208;1900;;18;;
250208;2000;;38;;
250208;2100;;19;;
250208;2200;;63;;
250208;2300;;15;;
250209;0000;;39;;
250209;0100;;35;;
250209;0200;;15;;
250209;0300;;15;;
250209;0400;;4;;
250209;0500;;26;;
250209;0600;;18;;
250209;0700;;15;;
250209;0800;;17;;
250209;0900;;22;;
250209;1000;;27;;
250209;1100;;19;;
250209;1200;;39;;
250209;1300;;20;;
250209;1400;;22;;
250209;1500;;22;;
250209;1600;;33;;
250209;1700;;35;;
250209;1800;;53;;
250209;1900;;56;;
250209;2000;;56;;
250209;2100;;20;;
250209;2200;;15;;
250209;2300;;7;;
250210;0000;;10;;
250210;0100;;7;;
250210;0200;;4;;
250210;0300;;3;;
250210;0400;;3;;
250210;0500;;6;;
250210;0600;;13;;
250210;0700;;13;;
250210;0800;;17;;
250210;0900;;10;;
250210;1000;;9;;
250210;1100;;15;;
250210;1200;;11;;
250210;1300;;10;;
250210;1400;;13;;
250210;1500;;9;;
250210;1600;;17;;
250210;1700;;16;;
250210;1800;;10;;
250210;1900;;14;;
250210;2000;;22;;
250210;2100;;19;;
250210;2200;;13;;
250210;2300;;15;;
250211;0000;;15;;
250211;0100;;13;;
250211;0200;;7;;
250211;0300;;4;;
250211;0400;;2;;
250211;0500;;4;;
250211;0600;;8;;
250211;0700;;14;;
250211;0800;;14;;
250211;0900;;11;;
250211;1000;;15;;
250211;1100;;10;;
250211;1200;;9;;
250211;1300;;12;;
250211;1400;;7;;
250211;1500;;10;;
250211;1600;;11;;
250211;1700;;15;;
250211;1800;;12;;
250211;1900;;11;;
250211;2000;;22;;
250211;2100;;37;;
250211;2200;;30;;
250211;2300;;33;;
250212;0000;;34;;
250212;0100;;9;;
250212;0200;;7;;
250212;0300;;11;;
250212;0400;;7;;
250212;0500;;8;;
250212;0600;;15;;
250212;0700;;22;;
250212;0800;;15;;
250212;0900;;10;;
250212;1000;;20;;
250212;1100;;9;;
250212;1200;;12;;
250212;1300;;9;;
250212;1400;;7;;
250212;1500;;10;;
250212;1600;;9;;
250212;1700;;12;;
250212;1800;;8;;
250212;1900;;13;;
250212;2000;;24;;
250212;2100;;16;;
250212;2200;;13;;
250212;2300;;10;;
250213;0000;;9;;
250213;0100;;9;;
250213;0200;;9;;
250213;0300;;12;;
250213;0400;;7;;
250213;0500;;22;;
250213;0600;;35;;
250213;0700;;49;;
250213;0800;;25;;
250213;0900;;15;;
250213;1000;;13;;
250213;1100;;21;;
250213;1200;;16;;
250213;1300;;8;;
250213;1400;;12;;
250213;1500;;13;;
250213;1600;;27;;
250213;1700;;16;;
250213;1800;;14;;
250213;1900;;15;;
250213;2000;;18;;
250213;2100;;11;;
250213;2200;;13;;
250213;2300;;12;;
250214;0000;;8;;
250214;0100;;12;;
250214;0200;;7;;
250214;0300;;4;;
250214;0400;;16;;
250214;0500;;33;;
250214;0600;;34;;
250214;0700;;45;;
250214;0800;;19;;
250214;0900;;16;;
250214;1000;;22;;
250214;1100;;19;;
250214;1200;;21;;
250214;1300;;12;;
250214;1400;;16;;
250214;1500;;17;;
250214;1600;;13;;
250214;1700;;15;;
250214;1800;;13;;
250214;1900;;11;;
250214;2000;;17;;
250214;2100;;21;;
250214;2200;;58;;
250214;2300;;31;;
250215;0000;;11;;
250215;0100;;16;;
250215;0200;;7;;
250215;0300;;6;;
250215;0400;;7;;
250215;0500;;9;;
250215;0600;;26;;
250215;0700;;10;;
250215;0800;;9;;
250215;0900;;10;;
250215;1000;;21;;
250215;1100;;31;;
250215;1200;;17;;
250215;1300;;11;;
250215;1400;;13;;
250215;1500;;10;;
250215;1600;;14;;
250215;1700;;11;;
250215;1800;;14;;
250215;1900;;22;;
250215;2000;;36;;
250215;2100;;12;;
250215;2200;;10;;
250215;2300;;21;;
250216;0000;;23;;
250216;0100;;14;;
250216;0200;;11;;
250216;0300;;21;;
250216;0400;;7;;
250216;0500;;4;;
250216;0600;;4;;
250216;0700;;15;;
250216;0800;;12;;
250216;0900;;10;;
250216;1000;;13;;
250216;1100;;13;;
250216;1200;;11;;
250216;1300;;18;;
250216;1400;;19;;
250216;1500;;20;;
250216;1600;;17;;
250216;1700;;18;;
250216;1800;;22;;
250216;1900;;46;;
250216;2000;;18;;
250216;2100;;33;;
250216;2200;;31;;
250216;2300;;14;;
250217;0000;;24;;
250217;0100;;24;;
250217;0200;;12;;
250217;0300;;9;;
250217;0400;;24;;
250217;0500;;40;;
250217;0600;;58;;
250217;0700;;79;;
250217;0800;;21;;
250217;0900;;12;;
250217;1000;;11;;
250217;1100;;9;;
250217;1200;;14;;
250217;1300;;20;;
250217;1400;;20;;
250217;1500;;14;;
250217;1600;;17;;
250217;1700;;21;;
250217;1800;;21;;
250217;1900;;20;;
250217;2000;;13;;
250217;2100;;18;;
250217;2200;;9;;
250217;2300;;8;;
250218;0000;;10;;
250218;0100;;12;;
250218;0200;;10;;
250218;0300;;6;;
250218;0400;;3;;
250218;0500;;3;;
250218;0600;;8;;
250218;0700;;9;;
250218;0800;;15;;
250218;0900;;16;;
250218;1000;;13;;
250218;1100;;15;;
250218;1200;;15;;
250218;1300;;15;;
250218;1400;;15;;
250218;1500;;20;;
250218;1600;;18;;
250218;1700;;23;;
250218;1800;;32;;
250218;1900;;;;
250218;2000;;;;
250218;2100;;;32;
250218;2200;;28;;
250218;2300;;8;;
250219;0000;;5;;
250219;0100;;4;;
250219;0200;;2;;
250219;0300;;3;;
250219;0400;;3;;
250219;0500;;3;;
250219;0600;;6;;
250219;0700;;22;;
250219;0800;;20;;
250219;0900;;15;;
250219;1000;;12;;
250219;1100;;16;;
250219;1200;;15;;
250219;1300;;13;;
250219;1400;;31;;
250219;1500;;21;;
250219;1600;;;;
250219;1700;;12;;
250219;1800;;13;;
250219;1900;;26;;
250219;2000;;9;;
250219;2100;;11;;
250219;2200;;6;;
250219;2300;;4;;
250220;0000;;4;;
250220;0100;;5;;
250220;0200;;6;;
250220;0300;;4;;
250220;0400;;2;;
250220;0500;;2;;
250220;0600;;9;;
250220;0700;;32;;
250220;0800;;20;;
250220;0900;;17;;
250220;1000;;18;;
250220;1100;;28;;
250220;1200;;18;;
250220;1300;;9;;
250220;1400;;22;;
250220;1500;;33;;
250220;1600;;33;;
250220;1700;;28;;
250220;1800;;25;;
250220;1900;;17;;
250220;2000;;16;;
250220;2100;;14;;
250220;2200;;13;;
250220;2300;;9;;
250221;0000;;8;;
250221;0100;;5;;
250221;0200;;2;;
250221;0300;;4;;
250221;0400;;7;;
250221;0500;;5;;
250221;0600;;5;;
250221;0700;;10;;
250221;0800;;14;;
250221;0900;;22;;
250221;1000;;31;;
250221;1100;;83;;
250221;1200;;24;;
250221;1300;;37;;
250221;1400;;26;;
250221;1500;;16;;
250221;1600;;38;;
250221;1700;;21;;
250221;1800;;20;;
250221;1900;;29;;
250221;2000;;18;;
250221;2100;;14;;
250221;2200;;12;;
250221;2300;;14;;
250222;0000;;7;;
250222;0100;;5;;
250222;0200;;7;;
250222;0300;;3;;
250222;0400;;2;;
250222;0500;;5;;
250222;0600;;6;;
250222;0700;;13;;
250222;0800;;12;;
250222;0900;;19;;
250222;1000;;19;;
250222;1100;;21;;
250222;1200;;8;;
250222;1300;;8;;
250222;1400;;7;;
250222;1500;;13;;
250222;1600;;8;;
250222;1700;;11;;
250222;1800;;15;;
250222;1900;;13;;
250222;2000;;26;;
250222;2100;;21;;
250222;2200;;15;;
250222;2300;;9;;
250223;0000;;7;;
250223;0100;;6;;
250223;0200;;7;;
250223;0300;;4;;
250223;0400;;4;;
250223;0500;;4;;
250223;0600;;5;;
250223;0700;;9;;
250223;0800;;14;;
250223;0900;;31;;
250223;1000;;18;;
250223;1100;;21;;
250223;1200;;28;;
250223;1300;;9;;
250223;1400;;8;;
250223;1500;;16;;
250223;1600;;14;;
250223;1700;;12;;
250223;1800;;9;;
250223;1900;;11;;
250223;2000;;9;;
250223;2100;;16;;
250223;2200;;7;;
250223;2300;;7;;
250224;0000;;7;;
250224;0100;;5;;
250224;0200;;3;;
250224;0300;;2;;
250224;0400;;3;;
250224;0500;;2;;
250224;0600;;5;;
250224;0700;;10;;
250224;0800;;11;;
250224;0900;;10;;
250224;1000;;19;;
250224;1100;;22;;
250224;1200;;20;;
250224;1300;;11;;
250224;1400;;13;;
250224;1500;;17;;
250224;1600;;14;;
250224;1700;;18;;
250224;1800;;15;;
250224;1900;;13;;
250224;2000;;11;;
250224;2100;;7;;
250224;2200;;9;;
250224;2300;;6;;
250225;0000;;9;;
250225;0100;;7;;
250225;0200;;3;;
250225;0300;;2;;
250225;0400;;2;;
250225;0500;;5;;
250225;0600;;18;;
250225;0700;;21;;
250225;0800;;18;;
250225;0900;;14;;
250225;1000;;17;;
250225;1100;;16;;
250225;1200;;16;;
250225;1300;;15;;
250225;1400;;11;;
250225;1500;;12;;
250225;1600;;9;;
250225;1700;;7;;
250225;1800;;10;;
250225;1900;;21;;
250225;2000;;120;;
250225;2100;;89;;
250225;2200;;87;;
250225;2300;;51;;
250226;0000;;39;;
250226;0100;;12;;
250226;0200;;20;;
250226;0300;;29;;
250226;0400;;5;;
250226;0500;;17;;
250226;0600;;50;;
250226;0700;;70;;
250226;0800;;64;;
250226;0900;;29;;
250226;1000;;15;;
250226;1100;;16;;
250226;1200;;12;;
250226;1300;;15;;
250226;1400;;17;;
250226;1500;;10;;
250226;1600;;13;;
250226;1700;;22;;
250226;1800;;17;;
250226;1900;;42;;
250226;2000;;16;;
250226;2100;;14;;
250226;2200;;16;;
250226;2300;;5;;
250227;0000;;15;;
250227;0100;;9;;
250227;0200;;6;;
250227;0300;;5;;
250227;0400;;4;;
250227;0500;;8;;
250227;0600;;27;;
250227;0700;;21;;
250227;0800;;19;;
250227;0900;;16;;
250227;1000;;7;;
250227;1100;;5;;
250227;1200;;10;;
250227;1300;;11;;
250227;1400;;7;;
250227;1500;;9;;
250227;1600;;14;;
250227;1700;;17;;
250227;1800;;13;;
250227;1900;;14;;
250227;2000;;22;;
250227;2100;;36;;
250227;2200;;13;;
250227;2300;;21;;
250228;0000;;20;;
250228;0100;;18;;
250228;0200;;18;;
250228;0300;;12;;
250228;0400;;14;;
250228;0500;;28;;
250228;0600;;39;;
250228;0700;;64;;
250228;0800;;70;;
250228;0900;;80;;
250228;1000;;35;;
250228;1100;;25;;
250228;1200;;15;;
250228;1300;;15;;
250228;1400;;14;;
250228;1500;;19;;
250228;1600;;30;;
250228;1700;;;309;
250228;1800;;66;;
250228;1900;;22;;
250228;2000;;86;;
250228;2100;;;;
250228;2200;;;;
250228;2300;;;;
250301;0000;;;;
250301;0100;;;;
250301;0200;;;;
250301;0300;;;;
250301;0400;;;;
250301;0500;;;;
250301;0600;;;;
250301;0700;;;;
250301;0800;;;;
250301;0900;;;;
250301;1000;;;;
250301;1100;;;261;
250301;1200;;;;
250301;1300;;;;
250301;1400;;;;
250301;1500;;;;
250301;1600;;;;
250301;1700;;;;
250301;1800;;;;
250301;1900;;;;
250301;2000;;;;
250301;2100;;;;
250301;2200;;;;
250301;2300;;;;
250302;0000;;;;
250302;0100;;;;
250302;0200;;;;
250302;0300;;;;
250302;0400;;;;
250302;0500;;;;
250302;0600;;;;
250302;0700;;;;
250302;0800;;;;
250302;0900;;;;
250302;1000;;;;
250302;1100;;;;
250302;1200;;;;
250302;1300;;;;
250302;1400;;;;
250302;1500;;;;
250302;1600;;;;
250302;1700;;;;
250302;1800;;;;
250302;1900;;;;
250302;2000;;;;
250302;2100;;;;
250302;2200;;;;
250302;2300;;;;
250303;0000;;;;
250303;0100;;;;
250303;0200;;;;
250303;0300;;;;
250303;0400;;;;
250303;0500;;;;
250303;0600;;;;
250303;0700;;;;
250303;0800;;;;
250303;0900;;;;
250303;1000;;;;
250303;1100;;;;
250303;1200;;;;
250303;1300;;;;
250303;1400;;;;
250303;1500;;;;
250303;1600;;;;
250303;1700;;;;
250303;1800;;;;
250303;1900;;;;
250303;2000;;;;
250303;2100;;;;
250303;2200;;;;
250303;2300;;;;
250304;0000;;;;
250304;0100;;;;
250304;0200;;;;
250304;0300;;;;
250304;0400;;;;
250304;0500;;;;
250304;0600;;;;
250304;0700;;;;
250304;0800;;;;
250304;0900;;;;
250304;1000;;;;
250304;1100;;;;
250304;1200;;;;
250304;1300;;;;
250304;1400;;;;
250304;1500;;;;
250304;1600;;;;
250304;1700;;;;
250304;1800;;;5;
250304;1900;;;;
250304;2000;;;;
250304;2100;;;;
250304;2200;;;;
250304;2300;;13;;
250305;0000;;18;;
250305;0100;;10;;
250305;0200;;6;;
250305;0300;;2;;
250305;0400;;5;;
250305;0500;;7;;
250305;0600;;76;;
250305;0700;;59;;
250305;0800;;26;;
250305;0900;;22;;
250305;1000;;19;;
250305;1100;;23;;
250305;1200;;28;;
250305;1300;;32;;
250305;1400;;36;;
250305;1500;;31;;
250305;1600;;47;;
250305;1700;;45;;
250305;1800;;52;;
250305;1900;;51;;
250305;2000;;51;;
250305;2100;;60;;
250305;2200;;27;;
250305;2300;;22;;
250306;0000;;24;;
250306;0100;;17;;
250306;0200;;16;;
250306;0300;;11;;
250306;0400;;7;;
250306;0500;;10;;
250306;0600;;41;;
250306;0700;;53;;
250306;0800;;66;;
250306;0900;;62;;
250306;1000;;47;;
250306;1100;;51;;
250306;1200;;40;;
250306;1300;;34;;
250306;1400;;25;;
250306;1500;;23;;
250306;1600;;22;;
250306;1700;;16;;
250306;1800;;26;;
250306;1900;;23;;
250306;2000;;33;;
250306;2100;;35;;
250306;2200;;34;;
250306;2300;;18;;
250307;0000;;12;;
250307;0100;;13;;
250307;0200;;19;;
250307;0300;;13;;
250307;0400;;17;;
250307;0500;;60;;
250307;0600;;58;;
250307;0700;;59;;
250307;0800;;30;;
250307;0900;;16;;
250307;1000;;11;;
250307;1100;;10;;
250307;1200;;13;;
250307;1300;;20;;
250307;1400;;18;;
250307;1500;;23;;
250307;1600;;19;;
250307;1700;;20;;
250307;1800;;21;;
250307;1900;;;;
250307;2000;;;;
250307;2100;;26;;
250307;2200;;21;;
250307;2300;;19;;
250308;0000;;29;;
250308;0100;;25;;
250308;0200;;13;;
250308;0300;;19;;
250308;0400;;20;;
250308;0500;;30;;
250308;0600;;19;;
250308;0700;;16;;
250308;0800;;18;;
250308;0900;;13;;
250308;1000;;17;;
250308;1100;;14;;
250308;1200;;11;;
250308;1300;;10;;
250308;1400;;8;;
250308;1500;;7;;
250308;1600;;12;;
250308;1700;;12;;
250308;1800;;13;;
250308;1900;;84;;
250308;2000;;88;;
250308;2100;;69;;
250308;2200;;55;;
250308;2300;;40;;
250309;0000;;36;;
250309;0100;;34;;
250309;0200;;18;;
250309;0300;;16;;
250309;0400;;7;;
250309;0500;;5;;
250309;0600;;5;;
250309;0700;;8;;
250309;0800;;18;;
250309;0900;;21;;
250309;1000;;21;;
250309;1100;;19;;
250309;1200;;19;;
250309;1300;;21;;
250309;1400;;16;;
250309;1500;;18;;
250309;1600;;26;;
250309;1700;;20;;
250309;1800;;22;;
250309;1900;;23;;
250309;2000;;30;;
250309;2100;;52;;
250309;2200;;29;;
250309;2300;;16;;
250310;0000;;9;;
250310;0100;;9;;
250310;0200;;7;;
250310;0300;;7;;
250310;0400;;7;;
250310;0500;;17;;
250310;0600;;21;;
250310;0700;;34;;
250310;0800;;23;;
250310;0900;;16;;
250310;1000;;15;;
250310;1100;;13;;
250310;1200;;20;;
250310;1300;;14;;
250310;1400;;13;;
250310;1500;;18;;
250310;1600;;23;;
250310;1700;;20;;
250310;1800;;26;;
250310;1900;;55;;
250310;2000;;49;;
250310;2100;;32;;
250310;2200;;35;;
250310;2300;;39;;
250311;0000;;27;;
250311;0100;;16;;
250311;0200;;18;;
250311;0300;;11;;
250311;0400;;27;;
250311;0500;;24;;
250311;0600;;25;;
250311;0700;;42;;
250311;0800;;30;;
250311;0900;;20;;
250311;1000;;21;;
250311;1100;;13;;
250311;1200;;9;;
250311;1300;;12;;
250311;1400;;19;;
250311;1500;;18;;
250311;1600;;29;;
250311;1700;;24;;
250311;1800;;25;;
250311;1900;;50;;
250311;2000;;37;;
250311;2100;;30;;
250311;2200;;38;;
250311;2300;;29;;
250312;0000;;19;;
250312;0100;;21;;
250312;0200;;20;;
250312;0300;;22;;
250312;0400;;34;;
250312;0500;;32;;
250312;0600;;67;;
250312;0700;;91;;
250312;0800;;51;;
250312;0900;;47;;
250312;1000;;28;;
250312;1100;;27;;
250312;1200;;27;;
250312;1300;;25;;
250312;1400;;23;;
250312;1500;;28;;
250312;1600;;13;;
250312;1700;;21;;
250312;1800;;30;;
250312;1900;;25;;
250312;2000;;49;;
250312;2100;;15;;
250312;2200;;25;;
250312;2300;;9;;
250313;0000;;9;;
250313;0100;;6;;
250313;0200;;5;;
250313;0300;;4;;
250313;0400;;8;;
250313;0500;;8;;
250313;0600;;72;;
250313;0700;;116;;
250313;0800;;13;;
250313;0900;;16;;
250313;1000;;14;;
250313;1100;;14;;
250313;1200;;19;;
250313;1300;;14;;
250313;1400;;15;;
250313;1500;;20;;
250313;1600;;16;;
250313;1700;;20;;
250313;1800;;24;;
250313;1900;;43;;
250313;2000;;108;;
250313;2100;;37;;
250313;2200;;31;;
250313;2300;;27;;
250314;0000;;24;;
250314;0100;;20;;
250314;0200;;17;;
250314;0300;;16;;
250314;0400;;19;;
250314;0500;;69;;
250314;0600;;78;;
250314;0700;;89;;
250314;0800;;42;;
250314;0900;;42;;
250314;1000;;28;;
250314;1100;;35;;
250314;1200;;30;;
250314;1300;;23;;
250314;1400;;25;;
250314;1500;;31;;
250314;1600;;20;;
250314;1700;;22;;
250314;1800;;29;;
250314;1900;;44;;
250314;2000;;40;;
250314;2100;;42;;
250314;2200;;27;;
250314;2300;;24;;
250315;0000;;18;;
250315;0100;;18;;
250315;0200;;12;;
250315;0300;;12;;
250315;0400;;16;;
250315;0500;;12;;
250315;0600;;17;;
250315;0700;;19;;
250315;0800;;24;;
250315;0900;;26;;
250315;1000;;30;;
250315;1100;;29;;
250315;1200;;20;;
250315;1300;;18;;
250315;1400;;18;;
250315;1500;;20;;
250315;1600;;28;;
250315;1700;;28;;
250315;1800;;37;;
250315;1900;;25;;
250315;2000;;31;;
250315;2100;;48;;
250315;2200;;27;;
250315;2300;;15;;
250316;0000;;18;;
250316;0100;;8;;
250316;0200;;8;;
250316;0300;;11;;
250316;0400;;8;;
250316;0500;;10;;
250316;0600;;9;;
250316;0700;;11;;
250316;0800;;18;;
250316;0900;;14;;
250316;1000;;19;;
250316;1100;;22;;
250316;1200;;13;;
250316;1300;;22;;
250316;1400;;29;;
250316;1500;;19;;
250316;1600;;20;;
250316;1700;;15;;
250316;1800;;24;;
250316;1900;;27;;
250316;2000;;21;;
250316;2100;;19;;
250316;2200;;20;;
250316;2300;;6;;
250317;0000;;8;;
250317;0100;;8;;
250317;0200;;7;;
250317;0300;;6;;
250317;0400;;4;;
250317;0500;;10;;
250317;0600;;13;;
250317;0700;;17;;
250317;0800;;16;;
250317;0900;;10;;
250317;1000;;17;;
250317;1100;;17;;
250317;1200;;21;;
250317;1300;;25;;
250317;1400;;17;;
250317;1500;;26;;
250317;1600;;23;;
250317;1700;;33;;
250317;1800;;29;;
250317;1900;;28;;
250317;2000;;37;;
250317;2100;;58;;
250317;2200;;77;;
250317;2300;;88;;
250318;0000;;50;;
250318;0100;;44;;
250318;0200;;36;;
250318;0300;;26;;
250318;0400;;19;;
250318;0500;;42;;
250318;0600;;91;;
250318;0700;;48;;
250318;0800;;23;;
250318;0900;;26;;
250318;1000;;18;;
250318;1100;;18;;
250318;1200;;16;;
250318;1300;;15;;
250318;1400;;14;;
250318;1500;;15;;
250318;1600;;21;;
250318;1700;;17;;
250318;1800;;29;;
250318;1900;;36;;
250318;2000;;22;;
250318;2100;;25;;
250318;2200;;18;;
250318;2300;;12;;
250319;0000;;11;;
250319;0100;;8;;
250319;0200;;9;;
250319;0300;;17;;
250319;0400;;8;;
250319;0500;;6;;
250319;0600;;17;;
250319;0700;;20;;
250319;0800;;17;;
250319;0900;;14;;
250319;1000;;18;;
250319;1100;;19;;
250319;1200;;20;;
250319;1300;;17;;
250319;1400;;10;;
250319;1500;;12;;
250319;1600;;19;;
250319;1700;;19;;
250319;1800;;32;;
250319;1900;;38;;
250319;2000;;12;;
250319;2100;;16;;
250319;2200;;10;;
250319;2300;;14;;
250320;0000;;8;;
250320;0100;;4;;
250320;0200;;4;;
250320;0300;;6;;
250320;0400;;6;;
250320;0500;;5;;
250320;0600;;9;;
250320;0700;;22;;
250320;0800;;29;;
250320;0900;;26;;
250320;1000;;18;;
250320;1100;;27;;
250320;1200;;29;;
250320;1300;;21;;
250320;1400;;19;;
250320;1500;;19;;
250320;1600;;16;;
250320;1700;;26;;
250320;1800;;23;;
250320;1900;;23;;
250320;2000;;20;;
250320;2100;;10;;
250320;2200;;14;;
250320;2300;;11;;
250321;0000;;10;;
250321;0100;;12;;
250321;0200;;13;;
250321;0300;;14;;
250321;0400;;20;;
250321;0500;;47;;
250321;0600;;122;;
250321;0700;;69;;
250321;0800;;38;;
250321;0900;;19;;
250321;1000;;20;;
250321;1100;;17;;
250321;1200;;18;;
250321;1300;;15;;
250321;1400;;12;;
250321;1500;;12;;
250321;1600;;20;;
250321;1700;;24;;
250321;1800;;30;;
250321;1900;;84;;
250321;2000;;154;;
250321;2100;;121;;
250321;2200;;99;;
250321;2300;;112;;
250322;0000;;50;;
250322;0100;;48;;
250322;0200;;29;;
250322;0300;;33;;
250322;0400;;27;;
250322;0500;;43;;
250322;0600;;44;;
250322;0700;;75;;
250322;0800;;24;;
250322;0900;;25;;
250322;1000;;21;;
250322;1100;;23;;
250322;1200;;25;;
250322;1300;;17;;
250322;1400;;16;;
250322;1500;;20;;
250322;1600;;24;;
250322;1700;;20;;
250322;1800;;33;;
250322;1900;;75;;
250322;2000;;45;;
250322;2100;;51;;
250322;2200;;34;;
250322;2300;;74;;
250323;0000;;86;;
250323;0100;;73;;
250323;0200;;37;;
250323;0300;;39;;
250323;0400;;20;;
250323;0500;;23;;
250323;0600;;33;;
250323;0700;;44;;
250323;0800;;24;;
250323;0900;;20;;
250323;1000;;36;;
250323;1100;;25;;
250323;1200;;14;;
250323;1300;;14;;
250323;1400;;12;;
250323;1500;;10;;
250323;1600;;18;;
250323;1700;;24;;
250323;1800;;36;;
250323;1900;;56;;
250323;2000;;35;;
250323;2100;;32;;
250323;2200;;23;;
250323;2300;;10;;
250324;0000;;9;;
250324;0100;;14;;
250324;0200;;8;;
250324;0300;;10;;
250324;0400;;7;;
250324;0500;;25;;
250324;0600;;90;;
250324;0700;;171;;
250324;0800;;89;;
250324;0900;;29;;
250324;1000;;18;;
250324;1100;;21;;
250324;1200;;27;;
250324;1300;;29;;
250324;1400;;36;;
250324;1500;;45;;
250324;1600;;47;;
250324;1700;;40;;
250324;1800;;39;;
250324;1900;;53;;
250324;2000;;202;;
250324;2100;;246;;
250324;2200;;156;;
