PM10,Riesgo,PM2.5,CO,SO2,tmin,tavg,tmax,prcp,wspd,pres
363.0,Alto,362.0,4.29,1.0823529411764705,-4.0,1.0,5.7,0.0,8.2,1020.0
112.0,Medio,110.0,1.07,1.9352941176470588,-0.4,1.4,7.5,4.1,7.5,998.8
59.0,Medio,58.0,0.74,1.9411764705882353,-0.4,1.4,7.5,4.1,7.5,998.8
109.0,Medio,105.0,1.42,1.947058823529412,-0.4,1.4,7.5,4.1,7.5,998.8
63.0,Medio,56.0,0.93,1.9529411764705884,-0.4,1.4,7.5,4.1,7.5,998.8
25.0,Bajo,24.0,0.25,1.9588235294117649,-0.4,1.4,7.5,4.1,7.5,998.8
52.0,Medio,51.0,0.6,1.9647058823529413,-0.4,1.4,7.5,4.1,7.5,998.8
52.0,Medio,43.0,0.62,1.9705882352941178,-0.4,1.4,7.5,4.1,7.5,998.8
80.0,Medio,73.0,0.56,1.9764705882352942,-0.4,1.4,7.5,4.1,7.5,998.8
46.0,Medio,39.0,0.27,1.9823529411764707,-0.4,1.4,7.5,4.1,7.5,998.8
65.0,Medio,64.0,0.12,1.988235294117647,-0.4,1.4,7.5,4.1,7.5,998.8
123.0,Medio,118.0,0.4,1.9941176470588236,-0.4,1.4,7.5,4.1,7.5,998.8
88.0,Medio,84.0,0.45,2.0,-0.4,1.4,7.5,4.1,7.5,998.8
118.0,Medio,117.0,0.68,2.0408163265306123,-0.4,1.4,7.5,4.1,7.5,998.8
77.0,Medio,73.0,0.37,2.0816326530612246,-0.4,1.4,7.5,4.1,7.5,998.8
147.0,Medio,146.0,1.03,2.122448979591837,-0.4,1.4,7.5,4.1,7.5,998.8
201.0,Alto,190.0,1.96,2.163265306122449,-0.4,1.4,7.5,4.1,7.5,998.8
179.0,Alto,171.0,1.71,2.204081632653061,-0.4,1.4,7.5,4.1,7.5,998.8
142.0,Medio,140.0,1.53,2.2448979591836733,-0.4,1.4,7.5,4.1,7.5,998.8
178.0,Alto,170.0,1.71,2.2857142857142856,-0.4,1.4,7.5,4.1,7.5,998.8
231.0,Alto,217.0,2.65,2.326530612244898,-0.4,1.4,7.5,4.1,7.5,998.8
172.0,Alto,165.0,2.08,2.36734693877551,-0.4,1.4,7.5,4.1,7.5,998.8
403.0,Alto,396.0,4.77,2.4081632653061225,-0.4,1.4,7.5,4.1,7.5,998.8
121.0,Medio,115.0,2.02,2.4489795918367347,-0.4,1.4,7.5,4.1,7.5,998.8
57.0,Medio,52.0,0.36,2.489795918367347,-0.4,1.4,7.5,4.1,7.5,998.8
126.0,Medio,120.0,1.57,3.510204081632653,-1.0,0.8,7.3,1.3,10.1,1012.9
93.0,Medio,86.0,1.13,3.5510204081632653,-1.0,0.8,7.3,1.3,10.1,1012.9
31.0,Bajo,29.0,0.56,3.5918367346938775,-1.0,0.8,7.3,1.3,10.1,1012.9
35.0,Bajo,30.0,0.4,3.63265306122449,-1.0,0.8,7.3,1.3,10.1,1012.9
93.0,Medio,91.0,1.47,3.673469387755102,-1.0,0.8,7.3,1.3,10.1,1012.9
23.0,Bajo,17.0,0.18,3.7142857142857144,-1.0,0.8,7.3,1.3,10.1,1012.9
91.0,Medio,85.0,0.87,3.7551020408163263,-1.0,0.8,7.3,1.3,10.1,1012.9
126.0,Medio,123.0,1.32,3.795918367346939,-1.0,0.8,7.3,1.3,10.1,1012.9
268.0,Alto,267.0,2.56,3.836734693877551,-1.0,0.8,7.3,1.3,10.1,1012.9
480.0,Alto,467.0,4.32,3.8775510204081636,-1.0,0.8,7.3,1.3,10.1,1012.9
256.0,Alto,253.0,2.55,3.9183673469387754,-1.0,0.8,7.3,1.3,10.1,1012.9
210.0,Alto,208.0,1.97,3.9591836734693877,-1.0,0.8,7.3,1.3,10.1,1012.9
267.0,Alto,260.0,2.56,4.0,-1.0,0.8,7.3,1.3,10.1,1012.9
323.0,Alto,320.0,3.27,3.948717948717949,-1.0,0.8,7.3,1.3,10.1,1012.9
317.0,Alto,316.0,3.35,3.8974358974358974,-1.0,0.8,7.3,1.3,10.1,1012.9
488.0,Alto,487.0,4.11,3.8461538461538463,-1.0,0.8,7.3,1.3,10.1,1012.9
206.0,Alto,205.0,2.05,3.7948717948717947,-1.0,0.8,7.3,1.3,10.1,1012.9
89.0,Medio,85.0,0.54,3.7435897435897436,-1.0,0.8,7.3,1.3,10.1,1012.9
82.0,Medio,80.0,0.42,3.6923076923076925,-1.0,0.8,7.3,1.3,10.1,1012.9
140.0,Medio,135.0,1.25,3.641025641025641,-1.0,0.8,7.3,1.3,10.1,1012.9
89.0,Medio,88.0,0.86,3.58974358974359,-1.0,0.8,7.3,1.3,10.1,1012.9
148.0,Medio,147.0,1.13,3.5384615384615383,-1.0,0.8,7.3,1.3,10.1,1012.9
271.0,Alto,270.0,2.85,3.4871794871794872,-1.0,0.8,7.3,1.3,10.1,1012.9
271.0,Alto,270.0,3.52,3.435897435897436,-1.0,0.8,7.3,1.3,10.1,1012.9
223.0,Alto,217.0,3.07,2.153846153846154,-1.5,0.8,4.5,1.3,6.7,1017.5
228.0,Alto,214.0,3.81,2.1025641025641026,-1.5,0.8,4.5,1.3,6.7,1017.5
130.0,Medio,129.0,1.98,2.0512820512820515,-1.5,0.8,4.5,1.3,6.7,1017.5
88.0,Medio,87.0,1.38,2.0,-1.5,0.8,4.5,1.3,6.7,1017.5
50.0,Medio,49.0,0.67,1.9523809523809523,-1.5,0.8,4.5,1.3,6.7,1017.5
94.0,Medio,90.0,1.14,1.9047619047619047,-1.5,0.8,4.5,1.3,6.7,1017.5
43.0,Bajo,42.0,0.22,1.8571428571428572,-1.5,0.8,4.5,1.3,6.7,1017.5
112.0,Medio,109.0,0.81,1.8095238095238095,-1.5,0.8,4.5,1.3,6.7,1017.5
126.0,Medio,125.0,0.95,1.7619047619047619,-1.5,0.8,4.5,1.3,6.7,1017.5
111.0,Medio,110.0,0.63,1.7142857142857144,-1.5,0.8,4.5,1.3,6.7,1017.5
106.0,Medio,105.0,0.67,1.6666666666666667,-1.5,0.8,4.5,1.3,6.7,1017.5
143.0,Medio,139.0,0.93,1.619047619047619,-1.5,0.8,4.5,1.3,6.7,1017.5
56.0,Medio,47.0,0.2,1.5714285714285714,-1.5,0.8,4.5,1.3,6.7,1017.5
37.0,Bajo,32.0,0.1,1.5238095238095237,-1.5,0.8,4.5,1.3,6.7,1017.5
35.0,Bajo,30.0,0.1,1.4761904761904763,-1.5,0.8,4.5,1.3,6.7,1017.5
51.0,Medio,48.0,0.3,1.4285714285714286,-1.5,0.8,4.5,1.3,6.7,1017.5
67.0,Medio,66.0,0.19,1.380952380952381,-1.5,0.8,4.5,1.3,6.7,1017.5
104.0,Medio,94.0,0.95,1.3333333333333335,-1.5,0.8,4.5,1.3,6.7,1017.5
92.0,Medio,91.0,0.76,1.2857142857142856,-1.5,0.8,4.5,1.3,6.7,1017.5
140.0,Medio,137.0,1.16,1.2380952380952381,-1.5,0.8,4.5,1.3,6.7,1017.5
172.0,Alto,165.0,1.73,1.1904761904761905,-1.5,0.8,4.5,1.3,6.7,1017.5
353.0,Alto,350.0,3.54,1.1428571428571428,-1.5,0.8,4.5,1.3,6.7,1017.5
82.0,Medio,80.0,0.95,1.0952380952380953,-1.5,0.8,4.5,1.3,6.7,1017.5
186.0,Alto,182.0,1.97,1.0476190476190477,-1.5,0.8,4.5,1.3,6.7,1017.5
77.0,Medio,69.0,0.89,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
60.0,Medio,59.0,0.7,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
65.0,Medio,64.0,0.75,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
57.0,Medio,55.0,0.62,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
21.0,Bajo,16.0,0.26,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
38.0,Bajo,37.0,0.48,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
139.0,Medio,138.0,1.75,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
240.0,Alto,239.0,2.55,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
144.0,Medio,136.0,1.47,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
126.0,Medio,122.0,1.18,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
153.0,Alto,149.0,1.31,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
147.0,Medio,146.0,1.06,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
112.0,Medio,104.0,0.72,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
126.0,Medio,115.0,0.76,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
119.0,Medio,98.0,0.62,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
168.0,Alto,136.0,1.06,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
211.0,Alto,164.0,1.77,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
337.0,Alto,298.0,3.25,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
437.0,Alto,383.0,3.96,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
457.0,Alto,433.0,5.52,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
348.0,Alto,329.0,4.77,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
325.0,Alto,307.0,3.58,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
619.0,Alto,616.0,7.23,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
453.0,Alto,452.0,6.39,1.0,-1.0,0.7,4.0,0.0,8.8,1015.0
72.0,Medio,69.0,0.6,1.0,0.6,4.3,11.7,0.0,11.7,999.5
28.0,Bajo,26.0,0.12,1.0,0.6,4.3,11.7,0.0,11.7,999.5
21.0,Bajo,20.0,0.13,1.0,0.6,4.3,11.7,0.0,11.7,999.5
26.0,Bajo,24.0,0.15,1.0,0.6,4.3,11.7,0.0,11.7,999.5
9.0,Bajo,8.0,0.1,1.0,0.6,4.3,11.7,0.0,11.7,999.5
22.0,Bajo,21.0,0.12,1.0,0.6,4.3,11.7,0.0,11.7,999.5
19.0,Bajo,16.0,0.1,1.0,0.6,4.3,11.7,0.0,11.7,999.5
25.0,Bajo,23.0,0.1,1.0,0.6,4.3,11.7,0.0,11.7,999.5
37.0,Bajo,36.0,0.11,1.0,0.6,4.3,11.7,0.0,11.7,999.5
65.0,Medio,62.0,0.29,1.0,0.6,4.3,11.7,0.0,11.7,999.5
110.0,Medio,109.0,0.67,1.0,0.6,4.3,11.7,0.0,11.7,999.5
103.0,Medio,99.0,0.68,1.0,0.6,4.3,11.7,0.0,11.7,999.5
29.0,Bajo,28.0,0.16,1.0,0.6,4.3,11.7,0.0,11.7,999.5
26.0,Bajo,20.0,0.1,1.0,0.6,4.3,11.7,0.0,11.7,999.5
20.0,Bajo,18.0,0.1,1.0,0.6,4.3,11.7,0.0,11.7,999.5
25.0,Bajo,24.0,0.12,1.0,0.6,4.3,11.7,0.0,11.7,999.5
93.0,Medio,80.0,0.63,1.0,0.6,4.3,11.7,0.0,11.7,999.5
233.0,Alto,221.0,2.2,1.0,0.6,4.3,11.7,0.0,11.7,999.5
340.0,Alto,324.0,3.11,1.0,0.6,4.3,11.7,0.0,11.7,999.5
89.0,Medio,76.0,0.74,1.0,0.6,4.3,11.7,0.0,11.7,999.5
126.0,Medio,119.0,1.33,1.0,0.6,4.3,11.7,0.0,11.7,999.5
135.0,Medio,129.0,1.36,1.0,0.6,4.3,11.7,0.0,11.7,999.5
24.0,Bajo,23.0,0.16,1.0,0.6,4.3,11.7,0.0,11.7,999.5
17.0,Bajo,11.0,0.1,1.0,0.6,4.3,11.7,0.0,11.7,999.5
52.0,Medio,50.0,0.43,1.0,1.6,3.3,5.9,4.1,17.2,998.4
21.0,Bajo,20.0,0.1,1.0,1.6,3.3,5.9,4.1,17.2,998.4
18.0,Bajo,12.0,0.1,1.0,1.6,3.3,5.9,4.1,17.2,998.4
11.0,Bajo,9.0,0.1,1.0,1.6,3.3,5.9,4.1,17.2,998.4
17.0,Bajo,15.0,0.13,1.0,1.6,3.3,5.9,4.1,17.2,998.4
11.0,Bajo,10.0,0.1,1.0,1.6,3.3,5.9,4.1,17.2,998.4
23.0,Bajo,22.0,0.1,1.0,1.6,3.3,5.9,4.1,17.2,998.4
33.0,Bajo,27.0,0.13,1.0,1.6,3.3,5.9,4.1,17.2,998.4
61.0,Medio,59.0,0.23,1.0,1.6,3.3,5.9,4.1,17.2,998.4
83.0,Medio,76.0,0.32,1.0,1.6,3.3,5.9,4.1,17.2,998.4
36.0,Bajo,35.0,0.13,1.0,1.6,3.3,5.9,4.1,17.2,998.4
23.0,Bajo,21.0,0.1,1.0,1.6,3.3,5.9,4.1,17.2,998.4
50.0,Medio,46.0,0.14,1.0,1.6,3.3,5.9,4.1,17.2,998.4
32.0,Bajo,31.0,0.11,1.0,1.6,3.3,5.9,4.1,17.2,998.4
42.0,Bajo,39.0,0.12,1.0,1.6,3.3,5.9,4.1,17.2,998.4
47.0,Medio,43.0,0.22,1.0,1.6,3.3,5.9,4.1,17.2,998.4
67.0,Medio,60.0,0.23,1.0,1.6,3.3,5.9,4.1,17.2,998.4
58.0,Medio,57.0,0.21,1.0,1.6,3.3,5.9,4.1,17.2,998.4
97.0,Medio,93.0,0.71,1.0,1.6,3.3,5.9,4.1,17.2,998.4
93.0,Medio,89.0,0.56,1.0,1.6,3.3,5.9,4.1,17.2,998.4
87.0,Medio,86.0,0.83,1.0,1.6,3.3,5.9,4.1,17.2,998.4
112.0,Medio,110.0,0.86,1.0,1.6,3.3,5.9,4.1,17.2,998.4
117.0,Medio,116.0,1.22,1.0,1.6,3.3,5.9,4.1,17.2,998.4
136.0,Medio,135.0,1.82,1.0,1.6,3.3,5.9,4.1,17.2,998.4
138.0,Medio,133.0,1.77,1.0,0.0,1.3,4.9,3.3,12.1,1001.3
66.0,Medio,65.0,1.23,1.0,0.0,1.3,4.9,3.3,12.1,1001.3
